split,action_id,box_location,unclear_reason,notes,labeled_at
test,action_166,outside,,,1779596793.460316
test,action_167,outside,,,1779596797.5081441
test,action_168,outside,,,1779596802.576509
test,action_169,outside,,,1779596807.3268359
test,action_170,outside,,,1779596812.393069
test,action_171,outside,,,1779596817.1856399
test,action_172,outside,,,1779596823.989215
test,action_173,outside,,,1779596831.208512
test,action_174,outside,,,1779596835.7922711
test,action_175,outside,,,1779596840.6057532
test,action_176,outside,,,1779596845.178108
test,action_177,outside,,,1779596850.2496169
test,action_178,outside,,,1779596855.094265
test,action_179,outside,,,1779596861.77915
test,action_180,outside,,,1779596866.68588
test,action_181,outside,,,1779596871.5165708
test,action_182,outside,,,1779596876.434752
test,action_183,outside,,,1779596881.0977721
test,action_184,outside,,,1779596885.728039
test,action_185,outside,,,1779596890.630411
test,action_186,outside,,,1779596894.759785
test,action_187,outside,,,1779596899.196896
test,action_188,inside,,,1779596904.226856
test,action_189,outside,,,1779596909.156585
test,action_190,unclear,,,1779596919.222506
test,action_191,inside,,,1779596924.7174091
test,action_192,outside,,,1779596931.516031
test,action_193,unclear,,,1779596938.6470678
test,action_194,outside,,,1779596947.320673
test,action_195,inside,,,1779597022.508349
test,action_196,outside,,,1779597068.9499469
test,action_197,outside,,,1779597072.993102
test,action_198,outside,,,1779597077.685308
test,action_199,outside,,,1779597082.3122098
test,action_200,outside,,,1779597087.7274182
test,action_201,outside,,,1779597092.3873029
test,action_202,outside,,,1779597097.28266
test,action_203,outside,,,1779597101.7243562
test,action_204,outside,,,1779597105.6434
test,action_205,outside,,,1779597109.899631
test,action_206,inside,,,1779597137.630208
test,action_207,outside,,,1779597143.78093
test,action_208,outside,,,1779597148.022166
test,action_209,outside,,,1779597152.5642428
test,action_210,outside,,,1779597157.840652
test,action_211,outside,,,1779597162.521805
test,action_212,outside,,,1779597166.3947399
test,action_213,outside,,,1779597173.248565
test,action_214,outside,,,1779597177.2736058
test,action_215,unclear,,,1779597192.720717
test,action_216,outside,,,1779597196.762539
test,action_217,outside,,,1779597201.1636322
test,action_218,unclear,,,1779597207.515645
test,action_219,outside,,,1779597211.7768052
test,action_220,outside,,,1779597217.231044
test,action_221,inside,,,1779597223.1109738
test,action_222,outside,,,1779597227.3317409
test,action_223,inside,,,1779597250.188909
test,action_224,outside,,,1779597253.1686049
test,action_225,outside,,,1779597257.2997031
test,action_226,outside,,,1779597261.0614772
test,action_227,inside,,,1779597284.6306381
test,action_228,outside,,,1779597288.67581
test,action_229,outside,,,1779597292.491601
test,action_230,outside,,,1779597295.7669592
test,action_231,outside,,,1779597299.362813
test,action_232,outside,,,1779597303.2185001
test,action_233,inside,,,1779597307.717806
test,action_234,outside,,,1779597312.053331
test,action_235,outside,,,1779597321.56921
test,action_236,outside,,,1779597325.933156
test,action_237,outside,,,1779597330.2133918
test,action_238,outside,,,1779597334.396153
test,action_239,outside,,,1779597338.53131
test,action_240,outside,,,1779597343.5627341
test,action_241,outside,,,1779597347.500556
test,action_242,outside,,,1779597350.928431
test,action_243,inside,,,1779597371.247452
test,action_244,outside,,,1779597376.472783
test,action_245,inside,,,1779597382.951105
test,action_246,outside,,,1779597390.6306748
test,action_247,outside,,,1779597395.10154
test,action_248,unclear,,,1779597401.776991
test,action_249,outside,,,1779597406.708027
test,action_250,outside,,,1779597412.401503
test,action_251,inside,,,1779597432.246787
test,action_252,outside,,,1779597439.2609642
test,action_253,outside,,,1779597443.981018
test,action_254,outside,,,1779597449.6845
test,action_255,outside,,,1779597454.49045
test,action_256,outside,,,1779597459.9214568
test,action_257,outside,,,1779597464.161003
test,action_258,outside,,,1779597468.2512598
test,action_259,outside,,,1779597472.108146
test,action_260,outside,,,1779597476.400328
test,action_261,outside,,,1779597480.0942678
test,action_262,outside,,,1779597579.691912
test,action_263,outside,,,1779597656.406219
test,action_264,outside,,,1779597660.861867
test,action_265,outside,,,1779597666.848795
test,action_266,outside,,,1779597672.686445
test,action_267,outside,,,1779597679.0336058
test,action_268,outside,,,1779597683.331685
test,action_269,outside,,,1779597689.143565
test,action_270,outside,,,1779597692.6823838
test,action_271,outside,,,1779597697.306564
test,action_272,outside,,,1779597702.3556821
test,action_273,outside,,,1779597706.3736372
test,action_274,outside,,,1779597711.201026
test,action_275,outside,,,1779597718.57917
test,action_276,inside,,,1779597723.458687
test,action_277,outside,,,1779597728.340779
test,action_278,outside,,,1779597731.569831
test,action_279,outside,,,1779597737.55165
test,action_280,outside,,,1779597741.664671
test,action_281,outside,,,1779597745.5453131
test,action_282,outside,,,1779597749.567368
test,action_283,outside,,,1779597753.5797582
test,action_284,outside,,,1779597757.963142
test,action_285,outside,,,1779597762.6033258
test,action_286,inside,,,1779597768.9735832
test,action_287,outside,,,1779597773.580065
test,action_288,outside,,,1779597779.02237
test,action_289,outside,,,1779597783.7788732
test,action_290,outside,,,1779597789.011605
test,action_291,outside,,,1779597794.786701
test,action_292,outside,,,1779597799.2779279
test,action_293,outside,,,1779597804.232471
test,action_294,outside,,,1779597808.664341
test,action_295,outside,,,1779597812.703232
test,action_296,outside,,,1779597820.097
test,action_297,outside,,,1779597824.6704829
test,action_298,outside,,,1779597829.644067
test,action_299,outside,,,1779597834.185243
test,action_300,outside,,,1779597839.76683
